14.5995124,120.9842195,"Manila"
-25.2637399,-57.575926,"Asuncion"
-25.2637399,-57.575926,"Asuncion"
46.9681592,-123.6897544,"Aberdeen"
-34.6036844,-58.3815591,"CABA"
-27.604435,-55.3238487,"Leandro N. Alem"
34.0736204,-118.4003563,"Beverly Hills"
-34.6374837,-58.4601452,"CABA"
-27.3621374,-55.9008746,"Posadas"
-34.6036844,-58.3815591,"CABA"
-22.8657736,-43.2507892,"Rio de Janeiro"
-28.5524101,-56.0452135,"Santo Tomé"
-32.8894587,-68.8458386,"Mendoza"
-16.6868912,-49.2647943,"Goiânia"
27.9428222,-110.9289369,"Heroica Guaymas"
-8.0578381,-34.8828969,"Recife"
-34.6440676,-58.5956428,"Haedo"
-34.6036844,-58.3815591,"CABA"
25.5940947,85.1375645,"Patna"
-29.8884523,-60.2840357,"Calchaquí"
-27.0431973,-55.2270686,"Jardín América"
-33.3334669,-60.2110494,"San Nicolás de los Arroyos"
-34.9204948,-57.9535657,"La Plata"
